,index,index.2,index.1,id_x,TimeStamp (sec),sessionId, lapIdx,type, ElapsedTime (sec), latitude, longitude,GPS Speed,ImpellerSpeed, Horizontal (meters),ImpellerDistance, HRCur (bpm),strokeCount, Cadence (stokes/min),totalCaloriesBurned,caloriesPerHour,caloriesPerStroke, StrokeDistance (meters),impellerDistStroke, Stroke500mPace (sec/500m),impellerPace,sessionStrokeIndex,id_y,sessionStrokeId,oarlockSessionId,catch,cycleTime, DriveTime (ms),effectiveLength,finish, AverageDriveForce (lbs), PeakDriveForce (lbs),peakforceangle, Power (watts),driveenergy,slip,timestamp_y,totalLength,wash,GPSSpeed,GPSDistance, StrokeRecoveryTime (ms),cumdist,cum_dist, DriveLength (meters), DragFactor, AverageBoatSpeed (m/s), AverageDriveForce (N), PeakDriveForce (N), Calories (kCal), WorkoutState, Stroke Number,hr_ut2,hr_ut1,hr_at,hr_tr,hr_an,hr_max,lim_ut2,lim_ut1,lim_at,lim_tr,lim_an,lim_max,pw_ut2,pw_ut1,pw_at,pw_tr,pw_an,pw_max,limpw_ut2,limpw_ut1,limpw_at,limpw_tr,limpw_an,originalvelo
39,39,39,39,907804698,1695204118.054,1199251,1504445,0,90.05499982833862,52.227335,6.8446231,3.38,0.0,265.39,0.0,0.0,33,18.0,0.0,0.0,0.0,0.5,0.0,147.26319950019783,0.0,72,33541939.0,907804698.0,65926.0,-53.0,3240.0,1080.0,76.0,48.0,55.75263813390524,104.28890657386548,-2.0,132.0,440.0,10.0,1695204118054.0,101.0,15.0,3.38,265.39,2160.0,265.39,265.39,0.0,0.0,3.38,248.0,463.9,1.0,4.0,32,0.0,0.0,0.0,0.0,0.0,0.0,142,146,160,167,180,192,0.0,132.0,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2,3.38
40,40,40,40,907804699,1695204121.253,1199251,1504445,0,93.25399994850159,52.2274321,6.8446212,3.39,0.0,276.2,0.0,0.0,34,19.0,0.0,0.0,0.0,10.8,0.0,146.89797268079283,0.0,74,33541940.0,907804699.0,65926.0,-55.0,3160.0,1090.0,81.0,47.0,57.753438454033294,111.0106964133968,-7.0,146.6,462.94736842105266,9.0,1695204121253.0,102.0,12.0,3.39,276.2,2070.0,276.2,276.2,0.0,0.0,3.39,256.9,493.8,1.0,4.0,33,0.0,0.0,0.0,0.0,0.0,0.0,142,146,160,167,180,192,0.0,146.6,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2,3.39
41,41,41,41,907804700,1695204124.453,1199251,1504445,0,96.4539999961853,52.2275317,6.8446174,3.42,0.0,287.29,0.0,0.0,35,18.5,0.0,0.0,0.0,11.1,0.0,147.2819780415962,0.0,76,33541941.0,907804700.0,65926.0,-54.0,3200.0,1090.0,82.0,47.0,55.12317286465147,105.09821906290604,-11.0,135.5,439.4594594594595,6.0,1695204124453.0,101.0,13.0,3.42,287.29,2110.0,287.29,287.29,0.0,0.0,3.42,245.2,467.5,1.0,4.0,34,0.0,0.0,0.0,0.0,0.0,0.0,142,146,160,167,180,192,0.0,135.5,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2,3.42
42,42,42,42,907804701,1695204127.652,1199251,1504445,0,99.65299987792969,52.2276286,6.8446144,3.4,0.0,298.08,0.0,0.0,36,19.0,0.0,0.0,0.0,10.8,0.0,146.84381158222638,0.0,78,33541942.0,907804701.0,65926.0,-55.0,3200.0,1020.0,80.0,48.0,61.46278736213586,111.4153526579171,-4.0,142.9,451.2631578947368,10.0,1695204127652.0,103.0,13.0,3.4,298.08,2180.0,298.08,298.08,0.0,0.0,3.4,273.4,495.6,1.0,4.0,35,0.0,0.0,0.0,0.0,0.0,0.0,142,146,160,167,180,192,0.0,142.9,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2,3.4
43,43,43,43,907804702,1695204128.207,1199251,1504445,1,100.20799994468689,52.2276468,6.8446132,3.4,0.0,300.11,0.0,0.0,36,19.0,0.0,0.0,0.0,2.0,0.0,146.3822668339609,0.0,79,33541942.0,907804701.0,65926.0,-55.0,3200.0,1020.0,80.0,48.0,61.46278736213586,111.4153526579171,-4.0,142.9,451.2631578947368,10.0,1695204127652.0,103.0,13.0,3.4,300.11,2180.0,300.11,300.11,0.0,0.0,3.4,273.4,495.6,1.0,4.0,35,0.0,0.0,0.0,0.0,0.0,0.0,142,146,160,167,180,192,0.0,142.9,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2,3.4
44,44,44,44,907804703,1695204130.656,1199251,1504445,0,102.65699982643127,52.227724,6.8446075,3.41,0.0,308.71,0.0,0.0,37,18.5,0.0,0.0,0.0,8.6,0.0,145.7541991090698,0.0,81,33541943.0,907804703.0,65926.0,-56.0,3150.0,1070.0,84.0,49.0,57.753438454033294,105.32302808763954,-5.0,142.2,461.18918918918916,6.0,1695204130656.0,105.0,15.0,3.41,308.71,2080.0,308.71,308.71,0.0,0.0,3.41,256.9,468.5,1.0,4.0,36,0.0,0.0,0.0,0.0,0.0,0.0,142,146,160,167,180,192,0.0,142.2,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2,3.41
45,45,45,45,907804704,1695204134.058,1199251,1504445,0,106.05900001525879,52.2278289,6.8445988,3.47,0.0,320.4,0.0,0.0,38,19.0,0.0,0.0,0.0,11.7,0.0,144.98757249378644,0.0,83,33541944.0,907804704.0,65926.0,-56.0,3260.0,1050.0,81.0,43.0,58.40538462576042,110.56107836392984,-13.0,139.1,439.2631578947368,6.0,1695204134058.0,99.0,12.0,3.47,320.4,2210.0,320.4,320.4,0.0,0.0,3.47,259.8,491.8,1.0,4.0,37,0.0,0.0,0.0,0.0,0.0,0.0,142,146,160,167,180,192,0.0,139.1,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2,3.47
46,46,46,46,907804705,1695204134.605,1199251,1504445,2,106.60599994659424,52.2278477,6.8445973,3.47,0.0,322.5,0.0,0.0,38,19.0,0.0,0.0,0.0,2.1,0.0,144.15696259407665,0.0,84,33541944.0,907804704.0,65926.0,-56.0,3260.0,1050.0,81.0,43.0,58.40538462576042,110.56107836392984,-13.0,139.1,439.2631578947368,6.0,1695204134058.0,99.0,12.0,3.47,322.5,2210.0,322.5,322.5,0.0,0.0,3.47,259.8,491.8,1.0,4.0,37,0.0,0.0,0.0,0.0,0.0,0.0,142,146,160,167,180,192,0.0,139.1,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2,3.47
47,47,47,47,907804706,1695204137.054,1199251,1504445,0,109.05499982833862,52.227925,6.8445907,3.48,0.0,331.12,0.0,0.0,39,19.0,0.0,0.0,0.0,8.6,0.0,143.86607376405985,0.0,86,33541945.0,907804706.0,65926.0,-56.0,3110.0,1030.0,76.0,49.0,58.068171088660186,111.84248980491073,-9.0,142.8,450.94736842105266,14.0,1695204137054.0,105.0,15.0,3.48,331.12,2080.0,331.12,331.12,0.0,0.0,3.48,258.3,497.5,1.0,4.0,38,0.0,0.0,0.0,0.0,0.0,0.0,142,146,160,167,180,192,0.0,142.8,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2,3.48
48,48,48,48,907804707,1695204140.25,1199251,1504445,0,112.25099992752075,52.2280252,6.8445831,3.48,0.0,342.28,0.0,0.0,40,19.0,0.0,0.0,0.0,11.2,0.0,144.1623605182358,0.0,88,33541946.0,907804707.0,65926.0,-56.0,3200.0,1070.0,85.0,46.0,60.51858945825521,120.11546191510313,-13.0,153.3,484.10526315789474,6.0,1695204140250.0,102.0,11.0,3.48,342.28,2130.0,342.28,342.28,0.0,0.0,3.48,269.2,534.3,1.0,4.0,39,0.0,0.0,0.0,0.0,0.0,0.0,142,146,160,167,180,192,0.0,153.3,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2,3.48
49,49,49,49,907804708,1695204143.257,1199251,1504445,0,115.25799989700317,52.2281188,6.8445745,3.45,0.0,352.72,0.0,0.0,41,19.5,0.0,0.0,0.0,10.4,0.0,144.74591139795749,0.0,90,33541947.0,907804708.0,65926.0,-56.0,2980.0,1000.0,83.0,47.0,61.68759638686935,108.74012526358858,-8.0,155.5,478.46153846153845,8.0,1695204143257.0,103.0,12.0,3.45,352.72,1980.0,352.72,352.72,0.0,0.0,3.45,274.4,483.7,1.0,4.0,40,0.0,0.0,0.0,0.0,0.0,0.0,142,146,160,167,180,192,0.0,155.5,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2,3.45
50,50,50,50,907804709,1695204146.476,1199251,1504445,0,118.47699999809265,52.22822,6.8445658,3.43,0.0,364.0,0.0,0.0,42,19.5,0.0,0.0,0.0,11.3,0.0,145.26657359544225,0.0,92,33541948.0,907804709.0,65926.0,-56.0,3110.0,1040.0,81.0,48.0,60.586032165675256,116.2937084946338,-12.0,152.3,468.61538461538464,10.0,1695204146476.0,104.0,13.0,3.43,364.0,2070.0,364.0,364.0,0.0,0.0,3.43,269.5,517.3,1.0,4.0,41,0.0,0.0,0.0,0.0,0.0,0.0,142,146,160,167,180,192,0.0,152.3,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2,3.43
51,51,51,51,907804710,1695204148.0,1199251,1504445,3,120.00099992752075,52.2282663,6.8445624,3.43,0.0,369.16,0.0,0.0,42,19.5,0.0,0.0,0.0,5.2,0.0,145.48798307048946,0.0,94,33541948.0,907804709.0,65926.0,-56.0,3110.0,1040.0,81.0,48.0,60.586032165675256,116.2937084946338,-12.0,152.3,468.61538461538464,10.0,1695204146476.0,104.0,13.0,3.43,369.16,2070.0,369.16,369.16,0.0,0.0,3.43,269.5,517.3,1.0,4.0,41,0.0,0.0,0.0,0.0,0.0,0.0,142,146,160,167,180,192,0.0,152.3,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2,3.43
52,52,52,52,907804711,1695204149.453,1199251,1504445,0,121.4539999961853,52.2283162,6.8445588,3.45,0.0,374.72,0.0,0.0,43,19.0,0.0,0.0,0.0,5.6,0.0,145.34335006984054,0.0,95,33541949.0,907804711.0,65926.0,-56.0,3220.0,1110.0,81.0,47.0,54.17897496077082,109.97657489962276,-7.0,140.8,444.63157894736844,9.0,1695204149453.0,103.0,13.0,3.45,374.72,2110.0,374.72,374.72,0.0,0.0,3.45,241.0,489.2,1.0,4.0,42,0.0,0.0,0.0,0.0,0.0,0.0,142,146,160,167,180,192,0.0,140.8,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2,3.45
53,53,53,53,907804712,1695204152.671,1199251,1504445,0,124.67199993133545,52.2284166,6.8445487,3.44,0.0,385.92,0.0,0.0,44,18.5,0.0,0.0,0.0,11.2,0.0,144.5810279648501,0.0,97,33541950.0,907804712.0,65926.0,-56.0,3090.0,1090.0,84.0,47.0,58.02320928371349,110.83084919361002,-7.0,152.2,493.6216216216216,7.0,1695204152671.0,103.0,12.0,3.44,385.92,2000.0,385.92,385.92,0.0,0.0,3.44,258.1,493.0,1.0,4.0,43,0.0,0.0,0.0,0.0,0.0,0.0,142,146,160,167,180,192,0.0,152.2,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2,3.44
54,54,54,54,907804713,1695204156.132,1199251,1504445,0,128.13299989700317,52.2285189,6.8445416,3.48,0.0,397.31,0.0,0.0,45,19.5,0.0,0.0,0.0,11.4,0.0,143.903715332287,0.0,99,33541951.0,907804713.0,65926.0,-58.0,3090.0,1090.0,79.0,47.0,54.78595932755124,112.3820314642711,-4.0,149.7,460.61538461538464,14.0,1695204156132.0,105.0,12.0,3.48,397.31,2000.0,397.31,397.31,0.0,0.0,3.48,243.7,499.9,1.0,4.0,44,0.0,0.0,0.0,0.0,0.0,0.0,142,146,160,167,180,192,0.0,149.7,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2,3.48
55,55,55,55,907804714,1695204156.609,1199251,1504445,1,128.60999989509583,52.2285446,6.844539,3.48,0.0,400.18,0.0,0.0,45,19.5,0.0,0.0,0.0,2.9,0.0,143.76400298730417,0.0,101,33541951.0,907804713.0,65926.0,-58.0,3090.0,1090.0,79.0,47.0,54.78595932755124,112.3820314642711,-4.0,149.7,460.61538461538464,14.0,1695204156132.0,105.0,12.0,3.48,400.18,2000.0,400.18,400.18,0.0,0.0,3.48,243.7,499.9,1.0,4.0,44,0.0,0.0,0.0,0.0,0.0,0.0,142,146,160,167,180,192,0.0,149.7,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2,3.48
56,56,56,56,907804715,1695204159.128,1199251,1504445,0,131.1289999485016,52.2286133,6.8445321,3.49,0.0,407.84,0.0,0.0,46,19.5,0.0,0.0,0.0,7.7,0.0,144.30104571407173,0.0,102,33541952.0,907804715.0,65926.0,-58.0,3000.0,1000.0,84.0,49.0,65.46438800239197,120.31779003736328,-5.0,165.4,508.9230769230769,7.0,1695204159128.0,107.0,16.0,3.49,407.84,2000.0,407.84,407.84,0.0,0.0,3.49,291.2,535.2,1.0,4.0,45,0.0,0.0,0.0,0.0,0.0,0.0,142,146,160,167,180,192,0.0,165.4,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2,3.49
57,57,57,57,907804716,1695204162.125,1199251,1504445,0,134.12599992752075,52.2287066,6.8445193,3.44,0.0,418.26,0.0,0.0,47,19.5,0.0,0.0,0.0,10.4,0.0,145.56499382451562,0.0,104,33541953.0,907804716.0,65926.0,-54.0,3080.0,1080.0,78.0,48.0,59.731757871688,126.09538197301391,-8.0,160.5,493.84615384615387,13.0,1695204162125.0,102.0,11.0,3.44,418.26,2000.0,418.26,418.26,0.0,0.0,3.44,265.7,560.9,1.0,4.0,46,0.0,0.0,0.0,0.0,0.0,0.0,142,146,160,167,180,192,0.0,160.5,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2,3.44
58,58,58,58,907804717,1695204165.121,1199251,1504445,0,137.12199997901917,52.2287976,6.8445039,3.39,0.0,428.45,0.0,0.0,48,19.0,0.0,0.0,0.0,10.2,0.0,147.276343976334,0.0,106,33541954.0,907804717.0,65926.0,-56.0,3130.0,990.0,85.0,48.0,68.09465359177378,123.03797923663846,-16.0,162.8,514.1052631578947,6.0,1695204165121.0,104.0,13.0,3.39,428.45,2140.0,428.45,428.45,0.0,0.0,3.39,302.9,547.3,1.0,4.0,47,0.0,0.0,0.0,0.0,0.0,0.0,142,146,160,167,180,192,0.0,162.8,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2,3.39
59,59,59,59,907804718,1695204168.339,1199251,1504445,0,140.3399999141693,52.2288952,6.8444782,3.35,0.0,439.46,0.0,0.0,49,17.5,0.0,0.0,0.0,11.0,0.0,148.63717087483616,0.0,108,33541955.0,907804718.0,65926.0,-55.0,3400.0,1020.0,84.0,48.0,70.47762925394876,125.60080211860026,-4.0,156.0,534.8571428571429,6.0,1695204168339.0,103.0,13.0,3.35,439.46,2380.0,439.46,439.46,0.0,0.0,3.35,313.49999999999994,558.7,1.0,4.0,48,0.0,0.0,0.0,0.0,0.0,0.0,142,146,160,167,180,192,0.0,156.0,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2,3.35
60,60,60,60,907804719,1695204171.367,1199251,1504445,0,143.36800003051758,52.2289835,6.8444502,3.32,0.0,449.47,0.0,0.0,50,19.5,0.0,0.0,0.0,10.0,0.0,149.31354551800834,0.0,110,33541956.0,907804719.0,65926.0,-56.0,3040.0,1020.0,87.0,47.0,69.0163705931811,120.72244628188352,-10.0,171.7,528.3076923076923,6.0,1695204171367.0,103.0,10.0,3.32,449.47,2020.0,449.47,449.47,0.0,0.0,3.32,307.0,537.0,1.0,4.0,49,0.0,0.0,0.0,0.0,0.0,0.0,142,146,160,167,180,192,0.0,0.0,171.7,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2,3.3199999999999994
61,61,61,61,907804720,1695204174.656,1199251,1504445,0,146.65699982643127,52.2290817,6.844413,3.35,0.0,460.69,0.0,0.0,51,19.5,0.0,0.0,0.0,11.2,0.0,149.57652360848527,0.0,112,33541957.0,907804720.0,65926.0,-55.0,3120.0,990.0,84.0,48.0,67.19541749283982,122.34107125996466,-8.0,160.5,493.84615384615387,6.0,1695204174656.0,103.0,13.0,3.35,460.69,2130.0,460.69,460.69,0.0,0.0,3.35,298.9,544.2,1.0,4.0,50,0.0,0.0,0.0,0.0,0.0,0.0,142,146,160,167,180,192,0.0,160.5,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2,3.35
62,62,62,62,907804721,1695204177.664,1199251,1504445,0,149.66499996185303,52.2291686,6.8443755,3.36,0.0,470.7,0.0,0.0,52,19.0,0.0,0.0,0.0,10.0,0.0,149.73359088375253,0.0,114,33541958.0,907804721.0,65926.0,-56.0,3130.0,1010.0,86.0,47.0,71.96136881718981,133.69392700900585,-14.0,177.3,559.8947368421053,7.0,1695204177664.0,103.0,10.0,3.36,470.7,2120.0,470.7,470.7,0.0,0.0,3.36,320.1,594.7,1.0,4.0,51,0.0,0.0,0.0,0.0,0.0,0.0,142,146,160,167,180,192,0.0,0.0,177.3,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2,3.36
63,63,63,63,907804722,1695204178.0,1199251,1504445,3,150.00099992752075,52.229173,6.8443739,3.36,0.0,471.2,0.0,0.0,52,19.0,0.0,0.0,0.0,0.5,0.0,149.94936774595612,0.0,115,33541958.0,907804721.0,65926.0,-56.0,3130.0,1010.0,86.0,47.0,71.96136881718981,133.69392700900585,-14.0,177.3,559.8947368421053,7.0,1695204177664.0,103.0,10.0,3.36,471.2,2120.0,471.2,471.2,0.0,0.0,3.36,320.1,594.7,1.0,4.0,51,0.0,0.0,0.0,0.0,0.0,0.0,142,146,160,167,180,192,0.0,0.0,177.3,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2,3.36
64,64,64,64,907804723,1695204180.859,1199251,1504445,0,152.85999989509583,52.2292576,6.8443302,3.3,0.0,481.08,0.0,0.0,53,19.0,0.0,0.0,0.0,9.9,0.0,150.35930014580316,0.0,117,33541959.0,907804723.0,65926.0,-56.0,3070.0,1060.0,86.0,48.0,68.94892788576104,125.26358858150004,-2.0,178.5,563.6842105263158,6.0,1695204180859.0,104.0,12.0,3.3,481.08,2010.0,481.08,481.08,0.0,0.0,3.3,306.7,557.2,1.0,4.0,52,0.0,0.0,0.0,0.0,0.0,0.0,142,146,160,167,180,192,0.0,0.0,178.5,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2,3.3
65,65,65,65,907804724,1695204181.414,1199251,1504445,2,153.41499996185303,52.2292742,6.8443208,3.3,0.0,483.03,0.0,0.0,53,19.0,0.0,0.0,0.0,2.0,0.0,151.09297123346832,0.0,118,33541959.0,907804723.0,65926.0,-56.0,3070.0,1060.0,86.0,48.0,68.94892788576104,125.26358858150004,-2.0,178.5,563.6842105263158,6.0,1695204180859.0,104.0,12.0,3.3,483.03,2010.0,483.03,483.03,0.0,0.0,3.3,306.7,557.2,1.0,4.0,52,0.0,0.0,0.0,0.0,0.0,0.0,142,146,160,167,180,192,0.0,0.0,178.5,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2,3.3
66,66,66,66,907804725,1695204183.855,1199251,1504445,0,155.85599994659424,52.2293422,6.8442791,3.3,0.0,491.12,0.0,0.0,54,20.0,0.0,0.0,0.0,8.1,0.0,151.6822945394376,0.0,120,33541960.0,907804725.0,65926.0,-53.0,3000.0,1030.0,81.0,51.0,67.17293659036649,130.7264478825238,-9.0,176.4,529.2,10.0,1695204183855.0,104.0,13.0,3.3,491.12,1970.0,491.12,491.12,0.0,0.0,3.3,298.8,581.5,1.0,4.0,53,0.0,0.0,0.0,0.0,0.0,0.0,142,146,160,167,180,192,0.0,0.0,176.4,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2,3.3
67,67,67,67,907804726,1695204186.414,1199251,1504445,1,158.41499996185303,52.2294173,6.84423,3.3,0.0,500.12,0.0,0.0,54,20.0,0.0,0.0,0.0,9.0,0.0,151.58474965548945,0.0,122,33541960.0,907804725.0,65926.0,-53.0,3000.0,1030.0,81.0,51.0,67.17293659036649,130.7264478825238,-9.0,176.4,529.2,10.0,1695204183855.0,104.0,13.0,3.3,500.12,1970.0,500.12,500.12,0.0,0.0,3.3,298.8,581.5,1.0,4.0,54,0.0,0.0,0.0,0.0,0.0,0.0,142,146,160,167,180,192,0.0,0.0,176.4,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2,3.3
68,68,68,68,907804727,1695204186.414,1199251,1504445,6,158.41499996185303,52.2294173,6.84423,3.3,0.0,500.12,0.0,0.0,54,20.0,0.0,0.0,0.0,0.0,0.0,150.8620689655175,0.0,123,33541960.0,907804725.0,65926.0,-53.0,3000.0,1030.0,81.0,51.0,67.17293659036649,130.7264478825238,-9.0,176.4,529.2,10.0,1695204183855.0,104.0,13.0,3.3,500.12,1970.0,500.12,500.12,0.0,0.0,3.3,298.8,581.5,1.0,4.0,54,0.0,0.0,0.0,0.0,0.0,0.0,142,146,160,167,180,192,0.0,0.0,176.4,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2,3.3
69,69,69,69,907804728,1695204186.414,1199251,1504445,7,158.41499996185303,52.2294173,6.84423,3.3,0.0,500.12,0.0,0.0,54,20.0,0.0,0.0,0.0,0.0,0.0,151.0890182484141,0.0,124,33541960.0,907804725.0,65926.0,-53.0,3000.0,1030.0,81.0,51.0,67.17293659036649,130.7264478825238,-9.0,176.4,529.2,10.0,1695204183855.0,104.0,13.0,3.3,500.12,1970.0,500.12,500.12,0.0,0.0,3.3,298.8,581.5,1.0,4.0,54,0.0,0.0,0.0,0.0,0.0,0.0,142,146,160,167,180,192,0.0,0.0,176.4,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2,3.3
70,70,70,70,907804729,1695204187.066,1199251,1504445,0,159.06699991226196,52.2294309,6.8442208,3.32,0.0,501.76,0.0,0.0,55,18.0,0.0,0.0,0.0,1.6,0.0,152.83842794759846,0.0,125,33541961.0,907804729.0,65926.0,-55.0,3310.0,1040.0,79.0,45.0,62.31706165612312,128.77060936734242,-9.0,142.0,473.3333333333333,8.0,1695204187066.0,100.0,13.0,3.32,501.76,2270.0,501.76,501.76,0.0,0.0,3.32,277.2,572.7999999999998,1.0,4.0,54,0.0,0.0,0.0,0.0,0.0,0.0,142,146,160,167,180,192,0.0,142.0,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2,3.3199999999999994
71,71,71,71,907804730,1695204190.464,1199251,1504445,0,162.4649999141693,52.2295196,6.844154,3.27,0.0,512.63,0.0,0.0,56,18.0,0.0,0.0,0.0,10.9,0.0,154.84649416811928,0.0,127,33541962.0,907804730.0,65926.0,-54.0,3230.0,1020.0,77.0,45.0,60.60851306814861,112.53939778158455,-10.0,136.3,454.33333333333337,6.0,1695204190464.0,99.0,16.0,3.27,512.63,2210.0,512.63,512.63,0.0,0.0,3.27,269.6,500.6000000000001,1.0,4.0,55,0.0,0.0,0.0,0.0,0.0,0.0,142,146,160,167,180,192,0.0,136.3,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2,3.2700000000000005
72,72,72,72,907804731,1695204195.128,1199251,1504445,0,167.1289999485016,52.2296303,6.8440661,3.16,0.0,526.34,0.0,0.0,57,12.5,0.0,0.0,0.0,13.7,0.0,155.96937328670026,0.0,131,33541965.0,907804731.0,65926.0,-56.0,3010.0,1050.0,87.0,50.0,73.64743650269097,134.70556762030657,-14.0,182.1,874.08,4.0,1695204195128.0,106.0,15.0,3.16,526.34,1960.0,526.34,526.34,0.0,0.0,3.16,327.6,599.2,1.0,4.0,56,0.0,0.0,0.0,0.0,0.0,0.0,142,146,160,167,180,192,0.0,0.0,182.1,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2,3.16
73,73,73,73,907804732,1695204198.238,1199251,1504445,0,170.2389998435974,52.2297088,6.8440003,3.1,0.0,536.16,0.0,0.0,58,19.0,0.0,0.0,0.0,9.8,0.0,157.01254740963304,0.0,133,33541966.0,907804732.0,65926.0,-57.0,3180.0,1140.0,86.0,48.0,61.73255819181605,122.94805562674507,-8.0,157.9,498.63157894736844,7.0,1695204198238.0,105.0,12.0,3.1,536.16,2040.0,536.16,536.16,0.0,0.0,3.1,274.6,546.9,1.0,4.0,57,0.0,0.0,0.0,0.0,0.0,0.0,142,146,160,167,180,192,0.0,157.9,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2,3.1
74,74,74,74,907804733,1695204201.464,1199251,1504445,0,173.4649999141693,52.2297933,6.8439256,3.2,0.0,546.86,0.0,0.0,59,18.5,0.0,0.0,0.0,10.7,0.0,157.55657713451671,0.0,135,33541967.0,907804733.0,65926.0,-56.0,3160.0,1100.0,83.0,49.0,62.631794290750015,125.84809204580708,-8.0,157.1,509.5135135135135,8.0,1695204201464.0,105.0,14.0,3.2,546.86,2060.0,546.86,546.86,0.0,0.0,3.2,278.6,559.8,1.0,4.0,58,0.0,0.0,0.0,0.0,0.0,0.0,142,146,160,167,180,192,0.0,157.1,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2,3.2
75,75,75,75,907804734,1695204204.675,1199251,1504445,0,176.67599987983704,52.2298732,6.8438527,3.25,0.0,557.05,0.0,0.0,60,18.5,0.0,0.0,0.0,10.2,0.0,157.43416389509864,0.0,137,33541968.0,907804734.0,65926.0,-57.0,3220.0,1090.0,86.0,49.0,68.70163795855422,134.12106415599948,-13.0,168.5,546.4864864864865,7.0,1695204204675.0,106.0,13.0,3.25,557.05,2130.0,557.05,557.05,0.0,0.0,3.25,305.6,596.6,1.0,4.0,59,0.0,0.0,0.0,0.0,0.0,0.0,142,146,160,167,180,192,0.0,168.5,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2,3.25
76,76,76,76,907804735,1695204207.863,1199251,1504445,0,179.8639998435974,52.2299489,6.8437762,3.17,0.0,566.96,0.0,0.0,61,19.0,0.0,0.0,0.0,9.9,0.0,157.1172053542281,0.0,139,33541969.0,907804735.0,65926.0,-56.0,3160.0,1110.0,88.0,50.0,66.92564666315964,124.4317951899861,-11.0,169.6,535.578947368421,6.0,1695204207863.0,106.0,12.0,3.17,566.96,2050.0,566.96,566.96,0.0,0.0,3.17,297.7,553.5,1.0,4.0,60,0.0,0.0,0.0,0.0,0.0,0.0,142,146,160,167,180,192,0.0,0.0,169.6,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2,3.17
77,77,77,77,907804736,1695204208.0,1199251,1504445,3,180.00099992752075,52.2299489,6.8437762,3.17,0.0,566.96,0.0,0.0,61,19.0,0.0,0.0,0.0,0.0,0.0,157.19846476304565,0.0,140,33541969.0,907804735.0,65926.0,-56.0,3160.0,1110.0,88.0,50.0,66.92564666315964,124.4317951899861,-11.0,169.6,535.578947368421,6.0,1695204207863.0,106.0,12.0,3.17,566.96,2050.0,566.96,566.96,0.0,0.0,3.17,297.7,553.5,1.0,4.0,60,0.0,0.0,0.0,0.0,0.0,0.0,142,146,160,167,180,192,0.0,0.0,169.6,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2,3.17
